region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,pct_have_motor,O_OR_Total,O_MTG_Total,R_Tot_Total,Oth_ten_type_Total,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Household,pct_house,pct_unit,pct_semi,pct_own,pct_rent,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6,Total_NofB_NS,Total_NofB_Total,Pct_NofB_1,Pct_NofB_2,Pct_NofB_3,Pct_NofB_4_or_m,Pct_Unem_loyment_P,Pct_LabForc_prticipation_P,Pct_Employment_to_populn_P,Pct_Bchelr_or_higher,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,Pct_professionals_managers,One_method_Train_P,One_method_Bus_P,One_method_Ferry_P,One_method_Taxi_P,One_method_Car_as_driver_P,One_method_Car_as_passenger_P,One_method_Bicycle_P,One_method_Walked_only_P,pct_one_method_Train,pct_one_method_Bus,pct_one_method_Ferry,pct_one_method_Bicyle,SSC_CODE_2011,SSC_NAME_2011,CONF_VALUE,POA_CODE_2011,AREA_ALBERS_SQKM,suburb,latitude,longtitude,state
SSC30134,45,1517,431,90,1100,1.1,746,2.3,0.981220657,103,75,42,0,4,209,12,0,3,0,224,0.933035714,0,0.053571429,0.794642857,0.1875,10,45,103,50,9,3,4,220,0.045454545,0.204545455,0.468181818,0.281818182,3,59.6,57.8,0.287671233,30,14,13,11,24,6,0,14,3,115,0.392857143,0,3,0,0,123,11,6,17,0,0.011811024,0,0.023622047,30134,Bell (Qld),Acceptable,4408,380.2301127,BELL (QLD),-26.93254,151.448511,
SSC30135,54,1560,390,240,825,1.1,667,2,0.875088715,581,283,544,6,48,1055,93,242,69,3,1462,0.721614227,0.165526676,0.063611491,0.590971272,0.372093023,131,345,717,185,25,5,37,1408,0.093039773,0.245028409,0.509232955,0.152698864,9.5,38.3,34.6,0.186328556,32,54,20,89,101,72,9,62,6,445,0.195899772,8,8,0,0,576,75,12,33,0.008465608,0.008465608,0,0.012698413,30135,Bellara,Very good,4507,1.63588525,BELLARA,-27.045188,153.140879,
SSC30136,32,1799,608,270,1483,1.1,1283,2.7,0.954112038,374,734,577,3,28,1500,213,3,0,0,1716,0.874125874,0.001748252,0.124125874,0.645687646,0.336247086,13,205,760,615,92,16,16,1701,0.007642563,0.120517343,0.446796002,0.425044092,7.4,67.7,62.7,0.247594612,85,175,53,172,288,150,33,115,13,1084,0.242763772,81,16,3,4,1615,153,3,25,0.03314239,0.006546645,0.001227496,0.001227496,30136,Bellbird Park,Very good,4300,6.50585946,BELLBIRD PARK,-27.669147,152.89354,
SSC30137,37,2000,691,375,2060,1,1918,3.1,0.980746791,531,892,290,6,12,1687,41,3,0,0,1731,0.974581167,0.001733102,0.023685731,0.822068169,0.167533218,11,14,488,998,178,32,11,1721,0.006391633,0.008134805,0.283556072,0.70191749,3.7,69.8,67.2,0.52874049,127,431,70,185,327,163,9,45,14,1371,0.411201179,8,234,0,0,1665,135,6,28,0.002859185,0.083631165,0,0.002144389,30137,Bellbowrie,Very good,4070,5.68163421,BELLBOWRIE,-27.545591,152.87227,
SSC30138,41,1408,410,180,1117,1.1,1006,2.6,0.956790123,80,34,46,3,4,161,3,0,3,0,167,0.964071856,0,0.017964072,0.682634731,0.275449102,4,23,80,35,11,3,5,156,0.025641026,0.147435897,0.512820513,0.314102564,6,58.4,54.9,0.25,11,17,0,15,24,16,0,7,3,93,0.311111111,0,3,0,0,111,12,0,6,0,0.014925373,0,0,30138,Bellenden Ker,Poor,4871,131.5414683,BELLENDEN KER,-17.608738,143.185168,
SSC30139,44,1300,415,208,1138,1.1,1014,2.6,0.981042654,94,73,46,3,5,215,0,0,6,0,221,0.972850679,0,0,0.755656109,0.208144796,13,31,94,60,9,4,6,211,0.061611374,0.146919431,0.44549763,0.345971564,7.7,58.4,53.9,0.265402844,13,21,4,17,32,14,0,16,0,117,0.290598291,4,0,0,0,155,15,0,0,0.016,0,0,0,30139,Belli Park,Very good,4562,83.35796527,BELLI PARK,-26.475165,152.796338,
SSC30140,30,1950,555,325,1237,1.1,1204,2.9,0.971590909,404,610,760,3,32,1705,71,33,0,0,1809,0.942509674,0.018242123,0.039248203,0.56053068,0.420121614,4,32,571,1090,75,13,21,1785,0.002240896,0.017927171,0.319887955,0.659943978,8,62.7,57.7,0.216249236,80,180,60,234,269,156,16,127,21,1143,0.231729055,54,21,0,3,1558,182,9,30,0.022453222,0.008731809,0,0.003742204,30140,Bellmere,Very good,4510,23.67005262,BELLMERE,-27.129058,153.052258,
SSC30141,50,1300,387,140,866,1.1,733,2.5,1,32,31,10,0,3,76,0,0,0,0,76,1,0,0,0.828947368,0.131578947,3,9,34,20,4,3,3,73,0.04109589,0.123287671,0.465753425,0.369863014,6.2,55.7,52.3,0.205479452,7,6,3,11,6,10,0,0,0,43,0.302325581,0,0,0,0,48,3,0,3,0,0,0,0,30141,Bells Bridge,Very good,4570,41.53144371,BELLS BRIDGE,-26.34524,152.674989,
SSC30142,32,2362,540,380,1446,1.1,1295,2.8,0.963963964,24,48,34,3,4,95,14,4,0,0,113,0.840707965,0.03539823,0.123893805,0.637168142,0.300884956,0,18,50,37,3,0,4,108,0,0.166666667,0.462962963,0.37037037,5.6,65.9,62.2,0.234234234,3,10,10,0,22,12,3,9,0,69,0.188405797,4,0,0,0,92,7,0,8,0.026490066,0,0,0,30142,Bells Creek,Poor,4551,57.78709486,BELLS CREEK,-26.775377,153.113173,
SSC30143,37,2167,753,400,2027,1.1,1861,2.9,0.97478434,524,678,313,0,17,1373,142,17,0,0,1532,0.896214099,0.011096606,0.092689295,0.7845953,0.204308094,6,45,654,617,157,42,11,1521,0.003944773,0.029585799,0.429980276,0.536489152,4.2,72.4,69.3,0.456121343,126,307,54,137,376,135,9,73,23,1240,0.355792933,32,140,4,5,1599,143,10,19,0.012779553,0.055910543,0.001597444,0.00399361,30143,Belmont (Qld),Very good,4153,10.29583174,BELMONT (QLD),-27.504978,153.131443,
SSC30144,31,1322,569,200,1143,1.1,990,2.8,0.943859649,89,88,103,4,7,250,0,41,0,0,291,0.859106529,0.140893471,0,0.608247423,0.35395189,3,42,172,56,11,0,6,284,0.01056338,0.147887324,0.605633803,0.235915493,6.7,67.1,62.6,0.223140496,19,34,9,28,42,34,0,18,3,187,0.288043478,0,6,0,0,288,27,0,10,0,0.015189873,0,0,30144,Belvedere,Very good,4860,0.45502789,BELVEDERE,-17.56422,145.996277,
SSC30145,35,0,660,0,1375,1.1,1125,3.1,0.940298507,19,10,30,6,0,65,0,0,0,0,65,1,0,0,0.446153846,0.461538462,0,13,18,21,13,0,0,65,0,0.2,0.276923077,0.523076923,0,87.6,87.6,0.142857143,28,3,9,6,8,0,0,12,0,66,0.46969697,0,4,0,0,17,4,0,26,0,0.028368794,0,0,30145,Belyando,Very poor,4721,15516.62411,BELYANDO,-23.277321,147.562498,
SSC30146,43,1000,563,0,1208,1.1,1158,2.7,0.983516484,104,51,27,0,6,185,3,0,0,0,188,0.984042553,0,0.015957447,0.824468085,0.143617021,4,21,96,53,7,0,5,181,0.022099448,0.116022099,0.53038674,0.331491713,1.4,71,70,0.203703704,20,19,5,18,33,20,0,12,0,127,0.307086614,0,3,0,0,179,18,0,10,0,0.010676157,0,0,30146,Bemerside,Acceptable,4850,63.96175507,BEMERSIDE,-18.474994,145.885791,
SSC30147,37,2400,752,200,2212,1.1,2090,2.9,0.965,144,206,52,0,6,349,0,0,53,6,408,0.855392157,0,0,0.857843137,0.12745098,31,43,118,171,19,9,8,391,0.079283887,0.109974425,0.301790281,0.508951407,2.9,68.8,66.8,0.189119171,29,44,14,27,66,44,22,30,0,276,0.264492754,0,6,0,0,446,42,0,5,0,0.009433962,0,0,30147,Benaraby,Acceptable,4680,334.5887502,BENARABY,-23.856785,151.271287,
SSC30148,54,1083,337,225,700,1.1,604,2.2,0.96460177,58,39,12,3,3,115,0,0,0,0,115,1,0,0,0.843478261,0.104347826,4,38,44,24,3,0,3,113,0.03539823,0.336283186,0.389380531,0.238938053,16.2,32.7,27.4,0.179104478,0,10,0,7,5,4,0,4,0,30,0.333333333,0,0,0,0,40,6,0,0,0,0,0,0,30148,Benarkin North,Very good,4306,12.80737117,BENARKIN NORTH,-27.640431,152.702399,
SSC30149,42,2167,574,405,1609,1,1387,2.8,0.961048689,978,1064,590,40,65,1769,922,46,0,0,2737,0.646328096,0.016806723,0.336865181,0.746072342,0.215564487,42,210,1092,1025,273,55,32,2697,0.015572859,0.077864294,0.404894327,0.501668521,6.6,61.2,57.2,0.422621063,202,381,65,243,451,290,8,90,30,1760,0.33699422,28,39,0,4,2473,221,33,76,0.007671233,0.010684932,0,0.009041096,30149,Benowa,Very good,4217,6.5514141,BENOWA,-28.005753,153.387475,
SSC30150,28,1842,632,300,1449,1.1,1369,3.1,0.950390446,329,991,859,5,48,2157,14,61,0,0,2232,0.966397849,0.027329749,0.006272401,0.591397849,0.384856631,6,106,982,1013,71,13,39,2191,0.002738476,0.048379735,0.44819717,0.500684619,6.5,68.9,64.5,0.205317578,123,260,87,262,461,244,13,144,31,1625,0.240276035,4,53,0,0,2284,246,33,58,0.001211754,0.016055741,0,0.009996971,30150,Bentley Park,Very good,4869,6.90436486,BENTLEY PARK,-17.004072,145.738835,
SSC30151,30,2200,694,395,1482,1.1,1490,3,1,59,216,124,0,13,389,20,0,0,3,412,0.944174757,0,0.048543689,0.667475728,0.300970874,0,5,109,273,7,5,11,399,0,0.012531328,0.273182957,0.714285714,6.8,61.8,57.7,0.361858191,29,48,14,41,85,27,9,20,4,277,0.282051282,5,13,0,3,416,31,0,6,0.00805153,0.020933977,0,0,30151,Berrinba,Very good,4117,5.86662594,BERRINBA,-27.637982,153.083869,
SSC30151,30,2200,694,395,1482,1.1,1490,3,1,59,216,124,0,13,389,20,0,0,3,412,0.944174757,0,0.048543689,0.667475728,0.300970874,0,5,109,273,7,5,11,399,0,0.012531328,0.273182957,0.714285714,6.8,61.8,57.7,0.361858191,29,48,14,41,85,27,9,20,4,277,0.282051282,5,13,0,3,416,31,0,6,0.00805153,0.020933977,0,0,30151,Berrinba,Very good,4118,0.0683541,BERRINBA,-27.660763,153.04015,
SSC30152,33,1428,514,235,1188,1.1,898,2.4,0.851794072,781,746,1061,17,107,2237,26,426,23,0,2712,0.824852507,0.157079646,0.009587021,0.563053097,0.391224189,152,817,1252,303,59,17,91,2600,0.058461538,0.314230769,0.481538462,0.145769231,7.8,56.7,52.2,0.244711264,89,211,52,271,268,210,17,200,29,1347,0.227617602,0,56,0,14,1860,310,72,130,0,0.018836192,0,0.024217962,30152,Berserker,Very good,4701,4.70435353,BERSERKER,-23.362809,150.522691,
SSC30153,41,1733,475,295,1054,1.1,848,2.4,0.861620343,695,529,478,15,64,1692,41,45,3,0,1781,0.950028074,0.025266704,0.023020775,0.687254351,0.268388546,106,402,889,273,46,10,52,1726,0.061413673,0.232908459,0.515063731,0.190614137,7.4,50.7,46.9,0.219874804,60,135,39,141,193,124,16,73,18,799,0.249679898,93,9,0,4,1150,97,5,25,0.053325688,0.00516055,0,0.002866972,30153,Bethania,Good,4205,5.36683993,BETHANIA,-27.694398,153.155502,
SSC30154,43,1690,464,130,1199,1.1,1151,2.8,1,73,66,22,4,10,175,0,0,0,0,175,1,0,0,0.794285714,0.125714286,7,30,76,39,7,4,6,163,0.042944785,0.18404908,0.466257669,0.306748466,5.4,58.5,55.4,0.205479452,14,13,12,15,31,17,0,16,0,118,0.228813559,0,3,0,3,136,17,0,10,0,0.011952191,0,0,30154,Biboohra,Very good,4880,145.962887,BIBOOHRA,-17.109908,145.301993,
SSC30155,43,1592,531,194,1358,1.1,1211,2.7,0.94375,64,44,50,0,7,160,0,0,5,0,165,0.96969697,0,0,0.654545455,0.303030303,11,11,63,53,10,8,8,156,0.070512821,0.070512821,0.403846154,0.455128205,2.5,65.4,63.8,0.264,14,17,9,13,30,13,0,14,0,110,0.281818182,0,3,0,0,133,13,0,9,0,0.012658228,0,0,30155,Biddaddaba,Very poor,4285,106.4283025,BIDDADDABA,-27.901257,152.939081,
SSC30156,42,1268,571,140,1390,1.1,1300,2.8,1,47,42,21,0,5,112,0,0,3,0,115,0.973913043,0,0,0.773913043,0.182608696,0,4,63,42,4,0,0,113,0,0.03539823,0.557522124,0.407079646,2.1,69.5,68,0.287234043,16,15,3,12,16,6,3,12,0,83,0.373493976,0,0,0,0,129,3,0,8,0,0,0,0,30156,Biddeston,Very good,4401,74.10456325,BIDDESTON,-27.303702,151.691102,
SSC30157,46,1142,469,158,907,1.1,920,2.6,1,76,73,18,3,4,174,0,0,0,0,174,1,0,0,0.856321839,0.103448276,3,17,84,63,7,0,3,174,0.017241379,0.097701149,0.482758621,0.402298851,4.3,54.2,51.8,0.16,3,13,10,20,27,8,0,7,3,91,0.181818182,0,0,0,0,146,9,0,0,0,0,0,0,30157,Bidwill (Qld),Very good,4650,33.51053638,BIDWILL (QLD),-25.466599,152.656881,
SSC30158,53,1083,360,160,806,1.1,602,2,0.880701754,153,60,75,0,18,270,0,17,19,0,306,0.882352941,0.055555556,0,0.696078431,0.245098039,9,79,145,49,6,0,15,288,0.03125,0.274305556,0.503472222,0.190972222,4.9,35.4,33.6,0.137931034,8,18,6,12,10,16,0,15,3,88,0.305882353,0,0,0,0,90,18,0,33,0,0,0,0,30158,Biggenden,Acceptable,4621,2.46081751,BIGGENDEN,-25.510983,152.045629,
SSC30159,40,1831,537,320,1157,1.1,893,2.1,0.909913306,614,687,1351,17,72,852,699,1138,31,21,2741,0.310835462,0.415176943,0.255016417,0.47464429,0.492885808,267,1118,900,292,67,7,73,2651,0.100716711,0.42172765,0.33949453,0.138061109,8.9,59.7,54.4,0.325269978,144,307,69,242,322,225,16,112,21,1458,0.313848295,34,70,0,0,1981,158,44,88,0.011564626,0.023809524,0,0.014965986,30159,Biggera Waters,Very good,4216,3.17255347,BIGGERA WATERS,-27.934226,153.400356,
SSC30160,43,2167,526,290,1096,1.1,872,2,0.879765396,208,100,392,3,18,271,36,408,3,3,721,0.375866852,0.565880721,0.049930652,0.427184466,0.54368932,74,347,204,59,10,5,16,699,0.105865522,0.496423462,0.291845494,0.105865522,11.5,54.4,48.1,0.303030303,32,68,13,57,75,50,6,28,3,332,0.303951368,0,12,0,3,434,38,10,40,0,0.016736402,0,0.013947001,30160,Bilinga,Good,4225,2.7525753,BILINGA,-28.159935,153.510026,
SSC30161,31,1733,708,205,1875,1.1,1606,2.6,0.928427419,507,678,788,14,83,1836,32,161,41,0,2070,0.886956522,0.077777778,0.015458937,0.572463768,0.380676329,79,239,1000,597,73,9,58,1997,0.039559339,0.119679519,0.500751127,0.340010015,3.4,69,66.7,0.262686567,86,224,65,157,287,167,41,217,15,1259,0.249196141,0,103,0,3,1868,253,32,171,0,0.034820825,0,0.01081812,30161,Biloela,Very good,4715,19.28295379,BILOELA,-24.401296,150.511308,
SSC30162,45,1051,472,113,1196,1.2,927,2.5,1,50,31,20,0,10,105,0,0,6,0,111,0.945945946,0,0,0.72972973,0.18018018,11,25,43,13,4,0,12,96,0.114583333,0.260416667,0.447916667,0.177083333,4,55.9,53.7,0.082191781,8,0,3,9,15,8,0,13,0,56,0.142857143,0,3,0,0,84,7,0,10,0,0.02027027,0,0,30162,Bilyana,Acceptable,4854,212.979593,BILYANA,-18.119359,145.913114,
SSC30163,41,1409,432,250,864,1.1,740,2.3,0.951048951,43,38,64,0,0,136,0,9,0,0,145,0.937931034,0.062068966,0,0.55862069,0.44137931,10,47,60,23,0,0,3,140,0.071428571,0.335714286,0.428571429,0.164285714,11.2,58.8,52.2,0.330985915,4,6,3,15,14,9,0,6,9,66,0.175438596,0,0,0,0,82,13,0,13,0,0,0,0,30163,Bingil Bay,Very good,4852,0.91705155,BINGIL BAY,-17.830091,146.09996,
SSC30164,49,650,468,44,1271,1.1,866,2.3,1,61,21,32,6,5,116,0,0,9,0,125,0.928,0,0,0.656,0.256,11,13,54,36,5,0,0,119,0.092436975,0.109243697,0.453781513,0.344537815,0,60.6,60.6,0.358490566,15,9,6,12,13,6,0,6,0,67,0.358208955,0,0,0,0,84,7,3,11,0,0,0,0.018987342,30164,Binjour,Very poor,4625,328.8811535,BINJOUR,-25.806808,151.670067,
SSC30165,39,1029,660,150,1343,1.1,1093,2.7,0.96039604,38,45,19,0,3,97,4,4,0,0,105,0.923809524,0.038095238,0.038095238,0.79047619,0.180952381,4,11,52,27,5,0,5,99,0.04040404,0.111111111,0.525252525,0.323232323,4.5,68,64.9,0.076923077,9,15,3,6,18,12,3,6,3,75,0.333333333,0,0,0,0,97,19,0,0,0,0,0,0,30165,Birkalla,Very poor,4854,16.12577376,BIRKALLA,-18.119359,145.913114,
SSC30166,39,2000,625,360,1676,1.1,1463,2.8,0.952638408,1621,1944,960,121,83,4103,479,66,81,0,4729,0.867625291,0.013956439,0.101289913,0.753859167,0.203002749,120,478,1637,1965,393,61,56,4654,0.025784272,0.102707349,0.351740438,0.519767942,5.4,66.1,62.5,0.31199187,252,639,147,506,991,446,31,215,46,3273,0.27610784,344,87,0,11,4449,374,34,87,0.049596309,0.012543253,0,0.004901961,30166,Birkdale,Very good,4159,11.07852559,BIRKDALE,-27.498415,153.207434,
SSC30167,34,2500,832,375,1687,1.1,1647,2.6,0.963302752,13,27,67,0,4,53,4,54,0,0,111,0.477477477,0.486486486,0.036036036,0.36036036,0.603603604,13,24,30,39,0,0,4,106,0.122641509,0.226415094,0.283018868,0.367924528,3.8,71.7,68.9,0.286885246,8,18,0,7,25,17,0,7,0,82,0.317073171,3,0,0,0,115,10,0,9,0.017045455,0,0,0,30167,Birtinya,Very good,4575,3.18233258,BIRTINYA,-26.745513,153.117015,
SSC30168,42,1083,428,270,1208,1.2,911,2.7,1,35,31,10,3,3,82,0,0,0,0,82,1,0,0,0.804878049,0.12195122,4,11,38,18,4,0,5,75,0.053333333,0.146666667,0.506666667,0.293333333,2.6,59.6,58,0.24137931,10,6,0,9,8,0,0,9,0,42,0.380952381,0,0,0,0,60,7,0,3,0,0,0,0,30168,Black Duck Creek,Very poor,4343,380.6556442,BLACK DUCK CREEK,-27.511922,152.296235,
SSC30169,46,1600,509,350,1254,1.1,1060,2.6,0.992941176,172,192,61,0,5,424,0,0,6,0,430,0.986046512,0,0,0.846511628,0.141860465,14,29,171,181,22,4,7,421,0.033254157,0.06888361,0.406175772,0.491686461,6.5,58.1,54.4,0.304068522,28,62,13,39,64,32,0,13,3,254,0.358565737,0,7,0,0,344,24,0,0,0,0.013435701,0,0,30169,Black Mountain (Qld),Acceptable,4563,24.34858604,BLACK MOUNTAIN (QLD),-26.418798,152.854218,
SSC30170,40,1777,616,200,1759,1.1,1517,2.8,0.977955912,168,278,59,0,4,500,0,0,9,0,509,0.982318271,0,0,0.876227898,0.115913556,30,54,222,149,38,5,3,498,0.060240964,0.108433735,0.445783133,0.385542169,4.2,66.4,63.6,0.151260504,38,50,23,45,111,67,9,36,4,383,0.232189974,0,3,0,3,546,57,0,16,0,0.003778338,0,0,30170,Black River (Qld),Good,4818,208.1421219,BLACK RIVER (QLD),-19.202291,146.659747,
SSC30171,42,1060,482,115,1146,1.1,853,2.3,0.898058252,267,144,189,16,23,562,14,42,18,3,639,0.879499218,0.0657277,0.021909233,0.643192488,0.295774648,50,139,267,116,28,20,18,620,0.080645161,0.224193548,0.430645161,0.264516129,2.7,63.3,61.6,0.23573201,82,50,14,53,59,48,6,57,0,369,0.357723577,0,0,0,0,368,39,19,111,0,0,0,0.024081115,30171,Blackall,Very good,4472,16421.41605,BLACKALL,-24.424637,145.465854,
SSC30172,54,1008,337,200,755,1,593,2.3,0.923076923,230,76,114,3,15,428,0,4,6,0,438,0.97716895,0.00913242,0,0.698630137,0.260273973,11,95,241,68,10,0,9,425,0.025882353,0.223529412,0.567058824,0.183529412,12.1,35.4,31.1,0.172839506,12,15,4,29,16,23,3,23,3,128,0.216,0,3,0,0,154,24,0,19,0,0.010752688,0,0,30172,Blackbutt (Qld),Acceptable,4306,26.6689024,BLACKBUTT (QLD),-27.640431,152.702399,
SSC30173,50,867,309,215,579,1.1,578,2.3,0.948051948,67,55,35,0,0,150,0,0,7,0,157,0.955414013,0,0,0.777070064,0.222929936,13,36,81,15,4,5,0,154,0.084415584,0.233766234,0.525974026,0.155844156,13.3,32.5,28.2,0.141176471,0,3,3,10,5,8,0,14,0,43,0.069767442,0,0,0,0,48,7,0,0,0,0,0,0,30173,Blackbutt North,Very good,4306,12.27977468,BLACKBUTT NORTH,-27.640431,152.702399,
SSC30174,41,1376,596,180,1333,1.1,1208,2.7,0.965811966,65,34,12,4,0,115,0,0,0,0,115,1,0,0,0.860869565,0.104347826,0,14,58,44,3,0,0,119,0,0.117647059,0.487394958,0.394957983,0,71.6,71.6,0.19047619,14,13,3,7,18,11,0,6,0,72,0.375,0,0,0,0,122,4,3,8,0,0,0,0.016949153,30174,Blackrock,Very good,4850,63.42721834,BLACKROCK,-18.474994,145.885791,
SSC30175,29,2748,1000,460,2563,1.1,2510,3,0.992899408,116,341,395,0,7,723,111,10,15,0,859,0.841676368,0.011641444,0.129220023,0.53201397,0.45983702,6,29,272,479,47,11,10,844,0.007109005,0.03436019,0.322274882,0.636255924,3.9,75.7,72.7,0.257973734,46,135,34,87,179,79,19,48,16,643,0.288676236,4,57,0,0,1059,130,0,10,0.002570694,0.036632391,0,0,30175,Blacks Beach,Very good,4740,1.74170381,BLACKS BEACH,-21.164465,149.099609,
SSC30176,31,1733,592,298,1314,1.1,1221,2.8,0.946587537,78,168,93,0,4,340,3,0,0,0,343,0.991253644,0,0.008746356,0.717201166,0.271137026,3,41,182,98,19,4,0,347,0.008645533,0.11815562,0.524495677,0.34870317,5.9,65.1,61.3,0.208053691,20,37,9,43,53,30,3,17,0,212,0.268867925,13,6,0,0,326,33,0,7,0.027083333,0.0125,0,0,30176,Blackstone,Very good,4304,3.81478509,BLACKSTONE,-27.62904,152.795901,
SSC30177,30,1820,1145,62,2751,1.1,2682,2.9,0.967501693,215,337,936,9,28,1449,19,22,29,6,1525,0.950163934,0.01442623,0.012459016,0.361967213,0.613770492,28,75,905,404,64,9,28,1485,0.018855219,0.050505051,0.609427609,0.321212121,2.1,74.8,73.2,0.233177881,78,157,66,125,236,109,91,168,20,1050,0.22815534,4,114,0,3,1608,293,15,161,0.001436782,0.040948276,0,0.005387931,30177,Blackwater,Very good,4717,3221.737648,BLACKWATER,-23.585701,148.880408,
SSC30178,38,1400,663,245,1838,1,1516,2.8,1,35,40,12,0,0,87,0,0,0,0,87,1,0,0,0.862068966,0.137931034,0,12,41,28,5,0,0,86,0,0.139534884,0.476744186,0.38372093,2.3,71,69.4,0.207317073,4,12,3,11,23,0,0,9,0,62,0.258064516,0,0,0,0,100,9,0,0,0,0,0,0,30178,Blanchview,Poor,4352,34.0757498,BLANCHVIEW,-28.583622,151.801093,
SSC30179,47,1004,398,230,979,1.1,929,2.5,1,44,40,15,0,0,99,0,0,0,0,99,1,0,0,0.848484848,0.151515152,3,13,51,23,6,3,3,99,0.03030303,0.131313131,0.515151515,0.323232323,5.2,52.7,50,0.194444444,7,10,4,10,5,3,0,12,0,51,0.333333333,3,0,0,0,77,6,0,6,0.026785714,0,0,0,30179,Blenheim,Very good,4341,36.71731049,BLENHEIM,-27.653658,152.326898,
SSC30180,39,1846,534,320,1296,1.1,1103,2.6,0.957110609,779,935,486,19,55,2119,80,7,68,0,2274,0.931838171,0.003078276,0.035180299,0.753737907,0.213720317,71,262,1040,699,124,25,43,2221,0.031967582,0.117964881,0.468257542,0.381809995,6.9,61.2,56.9,0.259122402,103,260,68,193,333,217,18,119,17,1328,0.276887872,9,26,0,0,1955,167,11,43,0.003192621,0.009223129,0,0.003902093,30180,Bli Bli,Very good,4560,42.29503354,BLI BLI,-26.6223,153.041663,
SSC30181,47,1042,357,37,788,1.3,506,2.1,0.938650307,96,33,37,7,6,166,0,0,10,3,179,0.927374302,0,0,0.720670391,0.206703911,52,58,38,7,0,0,6,155,0.335483871,0.374193548,0.24516129,0.04516129,17.2,53.7,44.5,0.277777778,11,14,7,16,10,0,0,9,0,67,0.373134328,0,0,4,0,75,4,0,24,0,0,0.027586207,0,30181,Bloomfield,Very poor,4895,729.0938476,BLOOMFIELD,-16.013552,145.263051,
SSC30182,42,1083,468,140,982,1.3,881,2.5,0.960784314,80,80,40,0,11,179,3,6,23,0,211,0.848341232,0.028436019,0.014218009,0.758293839,0.18957346,23,50,74,44,0,0,11,191,0.120418848,0.261780105,0.387434555,0.230366492,4,55.6,53.4,0.170068027,12,16,4,12,18,10,0,19,3,94,0.307692308,0,3,0,0,139,20,0,10,0,0.012295082,0,0,30182,Bloomsbury,Very good,4799,433.8200739,BLOOMSBURY,-20.705298,148.595763,
SSC30183,48,1777,732,280,1913,1,1765,2.8,0.989285714,135,115,31,0,0,278,3,0,0,0,281,0.989323843,0,0.010676157,0.889679715,0.110320285,0,9,85,143,39,7,0,283,0,0.03180212,0.300353357,0.667844523,2,67.8,66.5,0.547073791,26,72,14,19,48,18,0,0,10,207,0.497461929,0,0,0,0,304,28,0,6,0,0,0,0,30183,Blue Mountain Heights,Very good,4350,3.84454569,BLUE MOUNTAIN HEIGHTS,-27.615354,151.774846,
SSC30184,40,2058,634,315,1445,1.1,1337,2.8,0.987394958,80,132,28,0,8,234,0,0,14,0,248,0.943548387,0,0,0.85483871,0.112903226,9,38,124,52,16,3,7,242,0.037190083,0.157024793,0.512396694,0.29338843,3.6,60.9,58.7,0.175115207,15,22,8,21,34,21,8,12,4,145,0.262411348,0,9,0,0,221,16,0,8,0,0.027777778,0,0,30184,Bluewater,Acceptable,4818,4.7555131,BLUEWATER,-19.202291,146.659747,
SSC30185,34,1800,725,350,1812,1.2,1566,3,0.988549618,53,189,24,3,0,266,0,3,0,0,269,0.988847584,0.011152416,0,0.899628253,0.089219331,4,13,139,84,20,3,3,263,0.015209125,0.049429658,0.52851711,0.406844106,3.8,67.7,65.1,0.187725632,14,32,12,28,54,26,6,25,0,197,0.233502538,0,5,0,0,323,27,0,3,0,0.011185682,0,0,30185,Bluewater Park,Very good,4818,3.60115605,BLUEWATER PARK,-19.202291,146.659747,
SSC30186,36,1517,1125,74,2636,1.1,2669,2.8,1,25,24,68,0,0,117,0,0,0,0,117,1,0,0,0.418803419,0.581196581,4,10,79,19,4,0,0,116,0.034482759,0.086206897,0.681034483,0.198275862,1.5,70.7,69.7,0.135135135,12,6,6,9,15,9,10,12,0,79,0.227848101,0,10,0,0,96,18,0,38,0,0.049019608,0,0,30186,Bluff,Acceptable,4702,0.50422634,BLUFF,-24.325475,149.782526,
SSC30187,42,867,627,203,1446,1.4,811,1.8,0.794117647,34,3,34,0,0,18,3,0,47,3,71,0.253521127,0,0.042253521,0.521126761,0.478873239,30,12,9,7,0,0,0,58,0.517241379,0.206896552,0.155172414,0.120689655,7.8,52.7,48.6,0.162162162,3,6,3,0,4,0,3,5,0,24,0.375,0,0,0,0,33,7,6,6,0,0,0,0.084507042,30187,Bohle,Poor,4818,13.92861787,BOHLE,-19.202291,146.659747,
